"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,Tennessee,2020,5,184,34,10,23.91,18.48,5.43
States,Texas,2020,5,7032,1694,734,34.53,24.09,10.44
States,Utah,2020,5,2292,389,344,31.98,16.97,15.01
States,Vermont,2020,5,401,55,81,33.92,13.72,20.2
States,Virginia,2020,5,674,105,77,27,15.58,11.42
States,Washington,2020,5,1905,242,114,18.69,12.7,5.98
States,West Virginia,2020,5,1305,145,195,26.05,11.11,14.94
States,Wisconsin,2020,5,4839,686,892,32.61,14.18,18.43
States,Wyoming,2020,5,95,16,16,33.68,16.84,16.84
States,Alabama,2020,6,1212,199,42,19.88,16.42,3.47
States,Alaska,2020,6,15,1,1,13.33,6.67,6.67
States,Arizona,2020,6,548,82,23,19.16,14.96,4.2
States,Arkansas,2020,6,668,110,180,43.41,16.47,26.95
States,California,2020,6,5778,1161,448,27.85,20.09,7.75
States,Colorado,2020,6,1463,357,120,32.6,24.4,8.2
States,Connecticut,2020,6,2276,263,501,33.57,11.56,22.01
States,Delaware,2020,6,573,119,47,28.97,20.77,8.2
States,Florida,2020,6,X,X,X,X,X,X
States,Georgia,2020,6,2366,392,164,23.5,16.57,6.93
States,Hawaii,2020,6,791,80,32,14.16,10.11,4.05
States,Idaho,2020,6,126,5,3,6.35,3.97,2.38
States,Illinois,2020,6,873,192,150,39.18,21.99,17.18
States,Indiana,2020,6,486,50,72,25.1,10.29,14.81
States,Iowa,2020,6,475,76,112,39.58,16,23.58
States,Kansas,2020,6,171,20,14,19.88,11.7,8.19
States,Kentucky,2020,6,1128,119,124,21.54,10.55,10.99
States,Louisiana,2020,6,813,196,20,26.57,24.11,2.46
States,Maine,2020,6,201,31,32,31.34,15.42,15.92
States,Maryland,2020,6,628,109,120,36.46,17.36,19.11
States,Massachusetts,2020,6,2512,496,520,40.45,19.75,20.7
States,Michigan,2020,6,4077,836,557,34.17,20.51,13.66
States,Minnesota,2020,6,737,111,50,21.85,15.06,6.78
States,Mississippi,2020,6,196,38,13,26.02,19.39,6.63
States,Missouri,2020,6,3585,701,641,37.43,19.55,17.88
States,Montana,2020,6,473,91,13,21.99,19.24,2.75
States,Nebraska,2020,6,184,15,42,30.98,8.15,22.83
States,Nevada,2020,6,57,22,4,45.61,38.6,7.02
States,New Hampshire,2020,6,X,X,X,X,X,X
States,New Jersey,2020,6,X,X,X,X,X,X
States,New Mexico,2020,6,789,92,59,19.14,11.66,7.48
States,New York,2020,6,3909,628,510,29.11,16.07,13.05
States,North Carolina,2020,6,396,52,41,23.48,13.13,10.35
States,North Dakota,2020,6,632,154,104,40.82,24.37,16.46
States,Ohio,2020,6,6682,1506,1123,39.34,22.54,16.81
States,Oklahoma,2020,6,440,58,26,19.09,13.18,5.91
States,Oregon,2020,6,2649,282,177,17.33,10.65,6.68
States,Pennsylvania,2020,6,1202,224,197,35.02,18.64,16.39
States,Rhode Island,2020,6,X,X,X,X,X,X
States,South Carolina,2020,6,926,151,70,23.87,16.31,7.56
States,South Dakota,2020,6,73,7,4,15.07,9.59,5.48
States,Tennessee,2020,6,139,18,10,20.14,12.95,7.19
States,Texas,2020,6,6196,1423,376,29.03,22.97,6.07
States,Utah,2020,6,2122,380,259,30.11,17.91,12.21
States,Vermont,2020,6,301,46,50,31.89,15.28,16.61
States,Virginia,2020,6,685,108,84,28.03,15.77,12.26
States,Washington,2020,6,1805,196,87,15.68,10.86,4.82
States,West Virginia,2020,6,1637,136,365,30.6,8.31,22.3
States,Wisconsin,2020,6,5324,1087,929,37.87,20.42,17.45
States,Wyoming,2020,6,64,9,15,37.5,14.06,23.44
States,Alabama,2020,7,1121,150,35,16.5,13.38,3.12
States,Alaska,2020,7,28,1,1,7.14,3.57,3.57
States,Arizona,2020,7,549,100,13,20.58,18.21,2.37
States,Arkansas,2020,7,676,124,144,39.64,18.34,21.3
States,California,2020,7,5626,1238,400,29.11,22,7.11
States,Colorado,2020,7,1509,304,108,27.3,20.15,7.16
States,Connecticut,2020,7,1918,240,379,32.27,12.51,19.76
States,Delaware,2020,7,557,119,31,26.93,21.36,5.57
States,Florida,2020,7,X,X,X,X,X,X
States,Georgia,2020,7,2105,295,98,18.67,14.01,4.66
States,Hawaii,2020,7,743,104,22,16.96,14,2.96
States,Idaho,2020,7,103,13,5,17.48,12.62,4.85
States,Illinois,2020,7,809,161,98,32.01,19.9,12.11
States,Indiana,2020,7,518,69,81,28.96,13.32,15.64
States,Iowa,2020,7,464,65,107,37.07,14.01,23.06
States,Kansas,2020,7,216,34,12,21.3,15.74,5.56
States,Kentucky,2020,7,1069,109,84,18.05,10.2,7.86
States,Louisiana,2020,7,770,164,9,22.47,21.3,1.17
States,Maine,2020,7,234,38,43,34.62,16.24,18.38
States,Maryland,2020,7,621,133,81,34.46,21.42,13.04
States,Massachusetts,2020,7,2119,413,379,37.38,19.49,17.89
States,Michigan,2020,7,3997,989,488,36.95,24.74,12.21
States,Minnesota,2020,7,699,129,50,25.61,18.45,7.15
States,Mississippi,2020,7,201,29,9,18.91,14.43,4.48
States,Missouri,2020,7,3760,838,545,36.78,22.29,14.49
States,Montana,2020,7,506,75,38,22.33,14.82,7.51
States,Nebraska,2020,7,160,10,26,22.5,6.25,16.25
States,Nevada,2020,7,40,13,2,37.5,32.5,5
States,New Hampshire,2020,7,X,X,X,X,X,X
States,New Jersey,2020,7,X,X,X,X,X,X
States,New Mexico,2020,7,722,93,29,16.9,12.88,4.02
States,New York,2020,7,3903,671,351,26.18,17.19,8.99
States,North Carolina,2020,7,342,39,36,21.93,11.4,10.53
States,North Dakota,2020,7,815,286,85,45.52,35.09,10.43
States,Ohio,2020,7,6437,1490,940,37.75,23.15,14.6
States,Oklahoma,2020,7,491,88,36,25.25,17.92,7.33
States,Oregon,2020,7,2598,262,155,16.05,10.08,5.97
States,Pennsylvania,2020,7,1237,257,161,33.79,20.78,13.02
States,Rhode Island,2020,7,X,X,X,X,X,X
States,South Carolina,2020,7,811,118,55,21.33,14.55,6.78
States,South Dakota,2020,7,79,6,4,12.66,7.59,5.06
States,Tennessee,2020,7,131,17,6,17.56,12.98,4.58
States,Texas,2020,7,5689,1339,320,29.16,23.54,5.62
States,Utah,2020,7,2102,453,209,31.49,21.55,9.94
States,Vermont,2020,7,402,66,62,31.84,16.42,15.42
States,Virginia,2020,7,687,108,72,26.2,15.72,10.48
States,Washington,2020,7,1853,241,71,16.84,13.01,3.83
States,West Virginia,2020,7,1352,121,279,29.59,8.95,20.64
States,Wisconsin,2020,7,5164,1295,805,40.67,25.08,15.59
States,Wyoming,2020,7,68,10,16,38.24,14.71,23.53
States,Alabama,2020,8,984,103,29,13.41,10.47,2.95
States,Alaska,2020,8,32,1,0,3.13,3.13,0
States,Arizona,2020,8,553,80,19,17.9,14.47,3.44
States,Arkansas,2020,8,539,87,127,39.7,16.14,23.56
States,California,2020,8,4833,1001,329,27.52,20.71,6.81
States,Colorado,2020,8,1366,279,81,26.35,20.42,5.93
States,Connecticut,2020,8,1683,232,236,27.81,13.78,14.02
States,Delaware,2020,8,501,84,25,21.76,16.77,4.99
States,Florida,2020,8,X,X,X,X,X,X
States,Georgia,2020,8,1810,206,78,15.69,11.38,4.31
States,Hawaii,2020,8,678,61,16,11.36,9,2.36
States,Idaho,2020,8,143,22,1,16.08,15.38,0.7
States,Illinois,2020,8,836,195,86,33.61,23.33,10.29
States,Indiana,2020,8,520,78,85,31.35,15,16.35
States,Iowa,2020,8,507,111,138,49.11,21.89,27.22
States,Kansas,2020,8,172,35,10,26.16,20.35,5.81
States,Kentucky,2020,8,988,94,79,17.51,9.51,8
States,Louisiana,2020,8,662,158,8,25.08,23.87,1.21
States,Maine,2020,8,267,42,52,35.21,15.73,19.48
States,Maryland,2020,8,588,121,66,31.8,20.58,11.22
States,Massachusetts,2020,8,1854,383,212,32.09,20.66,11.43
States,Michigan,2020,8,4022,1019,386,34.93,25.34,9.6
States,Minnesota,2020,8,704,138,28,23.58,19.6,3.98
States,Mississippi,2020,8,171,26,9,20.47,15.2,5.26
States,Missouri,2020,8,3463,758,436,34.48,21.89,12.59
States,Montana,2020,8,422,59,34,22.04,13.98,8.06
States,Nebraska,2020,8,155,23,27,32.26,14.84,17.42
States,Nevada,2020,8,X,X,X,X,X,X
States,New Hampshire,2020,8,X,X,X,X,X,X
States,New Jersey,2020,8,X,X,X,X,X,X
States,New Mexico,2020,8,454,85,18,22.69,18.72,3.96
States,New York,2020,8,3441,542,253,23.1,15.75,7.35
States,North Carolina,2020,8,320,37,29,20.63,11.56,9.06
States,North Dakota,2020,8,756,292,61,46.69,38.62,8.07
States,Ohio,2020,8,6184,1427,747,35.16,23.08,12.08
States,Oklahoma,2020,8,517,133,15,28.63,25.73,2.9
States,Oregon,2020,8,2728,337,154,18,12.35,5.65
States,Pennsylvania,2020,8,1088,230,117,31.89,21.14,10.75
States,Rhode Island,2020,8,X,X,X,X,X,X
States,South Carolina,2020,8,644,79,31,17.08,12.27,4.81
States,South Dakota,2020,8,51,4,1,9.8,7.84,1.96
States,Tennessee,2020,8,115,11,6,14.78,9.57,5.22
States,Texas,2020,8,6029,1316,280,26.47,21.83,4.64
States,Utah,2020,8,1965,423,174,30.38,21.53,8.85
States,Vermont,2020,8,402,81,52,33.08,20.15,12.94
States,Virginia,2020,8,719,131,53,25.59,18.22,7.37
States,Washington,2020,8,1314,175,37,16.13,13.32,2.82
States,West Virginia,2020,8,1157,105,146,21.69,9.08,12.62
States,Wisconsin,2020,8,5686,1539,807,41.26,27.07,14.19
States,Wyoming,2020,8,38,4,7,28.95,10.53,18.42
States,Alabama,2020,9,753,72,19,12.08,9.56,2.52
States,Alaska,2020,9,28,1,0,3.57,3.57,0
States,Arizona,2020,9,438,48,5,12.1,10.96,1.14
States,Arkansas,2020,9,545,123,86,38.35,22.57,15.78
States,California,2020,9,5115,951,303,24.52,18.59,5.92
States,Colorado,2020,9,1314,226,54,21.31,17.2,4.11
States,Connecticut,2020,9,1532,189,136,21.21,12.34,8.88
States,Delaware,2020,9,569,81,20,17.75,14.24,3.51
States,Florida,2020,9,X,X,X,X,X,X
States,Georgia,2020,9,1523,152,53,13.46,9.98,3.48
States,Hawaii,2020,9,642,75,25,15.58,11.68,3.89
States,Idaho,2020,9,189,42,4,24.34,22.22,2.12
States,Illinois,2020,9,797,205,64,33.75,25.72,8.03
States,Indiana,2020,9,490,74,53,25.92,15.1,10.82
States,Iowa,2020,9,472,96,104,42.37,20.34,22.03
States,Kansas,2020,9,177,33,11,24.86,18.64,6.21
States,Kentucky,2020,9,997,97,66,16.35,9.73,6.62
States,Louisiana,2020,9,327,41,4,13.76,12.54,1.22
States,Maine,2020,9,260,51,50,38.85,19.62,19.23
States,Maryland,2020,9,563,141,34,31.08,25.04,6.04
States,Massachusetts,2020,9,1762,312,178,27.81,17.71,10.1
States,Michigan,2020,9,3906,1001,271,32.57,25.63,6.94
States,Minnesota,2020,9,726,162,11,23.83,22.31,1.52
States,Mississippi,2020,9,168,20,8,16.67,11.9,4.76
States,Missouri,2020,9,3513,735,383,31.82,20.92,10.9
States,Montana,2020,9,515,127,38,32.04,24.66,7.38
States,Nebraska,2020,9,158,15,15,18.99,9.49,9.49
States,Nevada,2020,9,58,18,1,32.76,31.03,1.72
States,New Hampshire,2020,9,X,X,X,X,X,X
States,New Jersey,2020,9,X,X,X,X,X,X
States,New Mexico,2020,9,476,51,11,13.03,10.71,2.31
States,New York,2020,9,3692,594,233,22.4,16.09,6.31
States,North Carolina,2020,9,316,40,20,18.99,12.66,6.33
States,North Dakota,2020,9,710,247,54,42.39,34.79,7.61
States,Ohio,2020,9,5493,1070,569,29.84,19.48,10.36
States,Oklahoma,2020,9,451,115,8,27.27,25.5,1.77
States,Oregon,2020,9,2880,409,105,17.85,14.2,3.65
States,Pennsylvania,2020,9,1066,219,82,28.24,20.54,7.69
States,Rhode Island,2020,9,X,X,X,X,X,X
States,South Carolina,2020,9,639,67,22,13.93,10.49,3.44
States,South Dakota,2020,9,75,6,4,13.33,8,5.33
States,Tennessee,2020,9,103,13,5,17.48,12.62,4.85
States,Texas,2020,9,4992,982,171,23.1,19.67,3.43
States,Utah,2020,9,1833,385,133,28.26,21,7.26
States,Vermont,2020,9,314,71,32,32.8,22.61,10.19
States,Virginia,2020,9,635,90,37,20,14.17,5.83
States,Washington,2020,9,1798,289,48,18.74,16.07,2.67
States,West Virginia,2020,9,1211,153,104,21.22,12.63,8.59
States,Wisconsin,2020,9,5292,1479,592,39.13,27.95,11.19
States,Wyoming,2020,9,65,14,7,32.31,21.54,10.77
States,Alabama,2020,10,969,86,17,10.63,8.88,1.75
States,Alaska,2020,10,29,8,0,27.59,27.59,0
States,Arizona,2020,10,465,52,6,12.47,11.18,1.29
States,Arkansas,2020,10,436,97,96,44.27,22.25,22.02
States,California,2020,10,5099,764,259,20.06,14.98,5.08
States,Colorado,2020,10,1344,214,34,18.45,15.92,2.53
States,Connecticut,2020,10,1319,158,74,17.59,11.98,5.61
States,Delaware,2020,10,745,85,23,14.5,11.41,3.09
States,Florida,2020,10,X,X,X,X,X,X
States,Georgia,2020,10,1953,195,69,13.52,9.98,3.53
States,Hawaii,2020,10,505,45,16,12.08,8.91,3.17
States,Idaho,2020,10,212,44,5,23.11,20.75,2.36
States,Illinois,2020,10,857,182,61,28.35,21.24,7.12
States,Indiana,2020,10,512,80,47,24.8,15.63,9.18
States,Iowa,2020,10,521,123,102,43.19,23.61,19.58
States,Kansas,2020,10,170,25,4,17.06,14.71,2.35
States,Kentucky,2020,10,1073,98,56,14.35,9.13,5.22
States,Louisiana,2020,10,389,54,6,15.42,13.88,1.54
States,Maine,2020,10,247,43,43,34.82,17.41,17.41
States,Maryland,2020,10,593,128,28,26.31,21.59,4.72
States,Massachusetts,2020,10,1629,261,94,21.79,16.02,5.77
States,Michigan,2020,10,3874,902,191,28.21,23.28,4.93
States,Minnesota,2020,10,769,149,16,21.46,19.38,2.08
States,Mississippi,2020,10,172,22,2,13.95,12.79,1.16
States,Missouri,2020,10,2058,386,200,28.47,18.76,9.72
States,Montana,2020,10,539,140,36,32.65,25.97,6.68
States,Nebraska,2020,10,155,19,14,21.29,12.26,9.03
States,Nevada,2020,10,74,16,0,21.62,21.62,0
States,New Hampshire,2020,10,X,X,X,X,X,X
States,New Jersey,2020,10,X,X,X,X,X,X
States,New Mexico,2020,10,722,71,6,10.66,9.83,0.83
States,New York,2020,10,3587,445,138,16.25,12.41,3.85
States,North Carolina,2020,10,338,29,8,10.95,8.58,2.37
States,North Dakota,2020,10,790,271,29,37.97,34.3,3.67
States,Ohio,2020,10,5416,1113,396,27.86,20.55,7.31
States,Oklahoma,2020,10,503,95,10,20.87,18.89,1.99
States,Oregon,2020,10,3795,565,97,17.44,14.89,2.56
States,Pennsylvania,2020,10,1037,203,46,24.01,19.58,4.44
States,Rhode Island,2020,10,X,X,X,X,X,X
States,South Carolina,2020,10,657,79,24,15.68,12.02,3.65
States,South Dakota,2020,10,105,12,2,13.33,11.43,1.9
States,Tennessee,2020,10,147,32,10,28.57,21.77,6.8
States,Texas,2020,10,5379,902,180,20.12,16.77,3.35
States,Utah,2020,10,1937,407,89,25.61,21.01,4.59
States,Vermont,2020,10,285,54,26,28.07,18.95,9.12
States,Virginia,2020,10,255,30,8,14.9,11.76,3.14
States,Washington,2020,10,2505,371,59,17.17,14.81,2.36
States,West Virginia,2020,10,1329,219,123,25.73,16.48,9.26
States,Wisconsin,2020,10,5345,1410,531,36.31,26.38,9.93
States,Wyoming,2020,10,36,5,4,25,13.89,11.11
States,Alabama,2020,11,1062,69,26,8.95,6.5,2.45
States,Alaska,2020,11,24,0,0,0,0,0
States,Arizona,2020,11,481,38,5,8.94,7.9,1.04
States,Arkansas,2020,11,635,131,75,32.44,20.63,11.81
States,California,2020,11,5073,399,106,9.95,7.87,2.09
States,Colorado,2020,11,2099,212,29,11.48,10.1,1.38
States,Connecticut,2020,11,1207,106,47,12.68,8.78,3.89
States,Delaware,2020,11,784,33,8,5.23,4.21,1.02
States,Florida,2020,11,X,X,X,X,X,X
States,Georgia,2020,11,2685,150,86,8.79,5.59,3.2
States,Hawaii,2020,11,487,41,19,12.32,8.42,3.9
States,Idaho,2020,11,409,83,4,21.27,20.29,0.98
States,Illinois,2020,11,1049,128,67,18.59,12.2,6.39
States,Indiana,2020,11,669,70,39,16.29,10.46,5.83
States,Iowa,2020,11,512,90,75,32.23,17.58,14.65
States,Kansas,2020,11,206,9,5,6.8,4.37,2.43
States,Kentucky,2020,11,1417,119,63,12.84,8.4,4.45
States,Louisiana,2020,11,723,53,4,7.88,7.33,0.55
States,Maine,2020,11,350,49,46,27.14,14,13.14
States,Maryland,2020,11,655,90,19,16.64,13.74,2.9
States,Massachusetts,2020,11,1650,222,96,19.27,13.45,5.82
States,Michigan,2020,11,4782,786,155,19.68,16.44,3.24
States,Minnesota,2020,11,879,133,17,17.06,15.13,1.93
States,Mississippi,2020,11,171,12,0,7.02,7.02,0
States,Missouri,2020,11,3411,442,218,19.35,12.96,6.39
States,Montana,2020,11,560,96,18,20.36,17.14,3.21
States,Nebraska,2020,11,184,20,13,17.93,10.87,7.07
States,Nevada,2020,11,75,10,1,14.67,13.33,1.33
States,New Hampshire,2020,11,X,X,X,X,X,X
States,New Jersey,2020,11,X,X,X,X,X,X
States,New Mexico,2020,11,748,71,25,12.83,9.49,3.34
States,New York,2020,11,3604,377,100,13.24,10.46,2.77
States,North Carolina,2020,11,411,21,18,9.49,5.11,4.38
States,North Dakota,2020,11,709,171,21,27.08,24.12,2.96
States,Ohio,2020,11,6637,951,323,19.2,14.33,4.87
States,Oklahoma,2020,11,559,92,10,18.25,16.46,1.79
States,Oregon,2020,11,4742,468,87,11.7,9.87,1.83
States,Pennsylvania,2020,11,946,120,38,16.7,12.68,4.02
States,Rhode Island,2020,11,X,X,X,X,X,X
States,South Carolina,2020,11,927,82,34,12.51,8.85,3.67
States,South Dakota,2020,11,204,21,2,11.27,10.29,0.98
States,Tennessee,2020,11,166,28,8,21.69,16.87,4.82
States,Texas,2020,11,5205,509,145,12.56,9.78,2.79
States,Utah,2020,11,2304,368,67,18.88,15.97,2.91
States,Vermont,2020,11,467,85,20,22.48,18.2,4.28
States,Virginia,2020,11,859,157,35,22.35,18.28,4.07
States,Washington,2020,11,3188,245,20,8.31,7.69,0.63
States,West Virginia,2020,11,1218,200,50,20.53,16.42,4.11
States,Wisconsin,2020,11,5338,1226,365,29.81,22.97,6.84
States,Wyoming,2020,11,54,3,2,9.26,5.56,3.7
States,Alabama,2020,12,1063,27,16,4.05,2.54,1.51
States,Alaska,2020,12,19,0,0,0,0,0
States,Arizona,2020,12,407,9,2,2.7,2.21,0.49
States,Arkansas,2020,12,307,34,24,18.89,11.07,7.82
States,California,2020,12,2944,67,20,2.96,2.28,0.68
States,Colorado,2020,12,2898,119,17,4.69,4.11,0.59
States,Connecticut,2020,12,802,32,13,5.61,3.99,1.62
States,Delaware,2020,12,665,8,5,1.95,1.2,0.75
States,Florida,2020,12,X,X,X,X,X,X
States,Georgia,2020,12,2547,71,37,4.24,2.79,1.45
States,Hawaii,2020,12,683,57,23,11.71,8.35,3.37
States,Idaho,2020,12,549,49,3,9.47,8.93,0.55
States,Illinois,2020,12,1274,42,33,5.89,3.3,2.59
States,Indiana,2020,12,745,47,21,9.13,6.31,2.82
States,Iowa,2020,12,444,44,52,21.62,9.91,11.71
States,Kansas,2020,12,205,8,4,5.85,3.9,1.95
States,Kentucky,2020,12,1490,40,55,6.38,2.68,3.69
States,Louisiana,2020,12,818,35,7,5.13,4.28,0.86
States,Maine,2020,12,375,31,32,16.8,8.27,8.53
States,Maryland,2020,12,1556,71,19,5.78,4.56,1.22
States,Massachusetts,2020,12,1711,65,39,6.08,3.8,2.28
States,Michigan,2020,12,4792,293,82,7.83,6.11,1.71
States,Minnesota,2020,12,602,37,4,6.81,6.15,0.66
States,Mississippi,2020,12,143,1,0,0.7,0.7,0
States,Missouri,2020,12,3606,141,82,6.18,3.91,2.27
States,Montana,2020,12,633,55,21,12.01,8.69,3.32
States,Nebraska,2020,12,161,15,8,14.29,9.32,4.97
States,Nevada,2020,12,78,1,0,1.28,1.28,0
States,New Hampshire,2020,12,X,X,X,X,X,X
States,New Jersey,2020,12,X,X,X,X,X,X
States,New Mexico,2020,12,2533,68,8,3,2.68,0.32
States,New York,2020,12,3798,191,63,6.69,5.03,1.66
States,North Carolina,2020,12,612,20,6,4.25,3.27,0.98
States,North Dakota,2020,12,870,109,15,14.25,12.53,1.72
States,Ohio,2020,12,7583,564,196,10.02,7.44,2.58
States,Oklahoma,2020,12,399,32,0,8.02,8.02,0
States,Oregon,2020,12,4106,218,31,6.06,5.31,0.75
States,Pennsylvania,2020,12,866,77,12,10.28,8.89,1.39
States,Rhode Island,2020,12,X,X,X,X,X,X
States,South Carolina,2020,12,1260,37,20,4.52,2.94,1.59
States,South Dakota,2020,12,252,19,4,9.13,7.54,1.59
States,Tennessee,2020,12,149,5,2,4.7,3.36,1.34
States,Texas,2020,12,3838,146,58,5.32,3.8,1.51
States,Utah,2020,12,2167,251,43,13.57,11.58,1.98
States,Vermont,2020,12,709,70,16,12.13,9.87,2.26
States,Virginia,2020,12,799,83,21,13.02,10.39,2.63
States,Washington,2020,12,1411,33,7,2.83,2.34,0.5
States,West Virginia,2020,12,1125,115,15,11.56,10.22,1.33
States,Wisconsin,2020,12,4958,518,173,13.94,10.45,3.49
States,Wyoming,2020,12,58,3,1,6.9,5.17,1.72
States,Alabama,2020,13,796,8,5,1.63,1.01,0.63
States,Alaska,2020,13,10,0,0,0,0,0
States,Arizona,2020,13,239,2,0,0.84,0.84,0
States,Arkansas,2020,13,176,10,3,7.39,5.68,1.7
States,California,2020,13,1736,10,3,0.75,0.58,0.17
States,Colorado,2020,13,1733,25,1,1.5,1.44,0.06
States,Connecticut,2020,13,822,10,1,1.34,1.22,0.12
States,Delaware,2020,13,662,1,2,0.45,0.15,0.3
States,Florida,2020,13,X,X,X,X,X,X
States,Georgia,2020,13,1599,19,13,2,1.19,0.81
States,Hawaii,2020,13,371,33,8,11.05,8.89,2.16
States,Idaho,2020,13,131,6,1,5.34,4.58,0.76
States,Illinois,2020,13,767,4,5,1.17,0.52,0.65
States,Indiana,2020,13,687,6,3,1.31,0.87,0.44
States,Iowa,2020,13,152,2,2,2.63,1.32,1.32
States,Kansas,2020,13,80,4,3,8.75,5,3.75
States,Kentucky,2020,13,1496,15,16,2.07,1,1.07
States,Louisiana,2020,13,639,5,3,1.25,0.78,0.47
States,Maine,2020,13,130,5,5,7.69,3.85,3.85
States,Maryland,2020,13,1319,24,3,2.05,1.82,0.23
States,Massachusetts,2020,13,1153,10,5,1.3,0.87,0.43
States,Michigan,2020,13,2412,38,17,2.28,1.58,0.7
States,Minnesota,2020,13,421,10,0,2.38,2.38,0
States,Mississippi,2020,13,97,0,0,0,0,0
States,Missouri,2020,13,868,15,7,2.53,1.73,0.81
States,Montana,2020,13,670,29,7,5.37,4.33,1.04
States,Nebraska,2020,13,56,1,0,1.79,1.79,0
States,Nevada,2020,13,18,0,0,0,0,0
States,New Hampshire,2020,13,X,X,X,X,X,X
States,New Jersey,2020,13,X,X,X,X,X,X
States,New Mexico,2020,13,2261,8,3,0.49,0.35,0.13
States,New York,2020,13,2381,31,10,1.72,1.3,0.42
States,North Carolina,2020,13,413,3,5,1.94,0.73,1.21
States,North Dakota,2020,13,652,29,4,5.06,4.45,0.61
States,Ohio,2020,13,4510,73,34,2.37,1.62,0.75
States,Oklahoma,2020,13,192,4,1,2.6,2.08,0.52
States,Oregon,2020,13,2187,41,11,2.38,1.87,0.5
States,Pennsylvania,2020,13,507,12,3,2.96,2.37,0.59
States,Rhode Island,2020,13,X,X,X,X,X,X
States,South Carolina,2020,13,331,2,3,1.51,0.6,0.91
States,South Dakota,2020,13,227,2,1,1.32,0.88,0.44
States,Tennessee,2020,13,129,0,2,1.55,0,1.55
States,Texas,2020,13,2101,23,17,1.9,1.09,0.81
States,Utah,2020,13,1409,40,8,3.41,2.84,0.57
States,Vermont,2020,13,170,7,7,8.24,4.12,4.12
States,Virginia,2020,13,507,9,1,1.97,1.78,0.2
States,Washington,2020,13,1520,17,1,1.18,1.12,0.07
States,West Virginia,2020,13,721,29,6,4.85,4.02,0.83
States,Wisconsin,2020,13,2801,106,39,5.18,3.78,1.39
States,Wyoming,2020,13,15,0,0,0,0,0
States,Alabama,2020,14,548,1,2,0.55,0.18,0.36
States,Alaska,2020,14,11,0,0,0,0,0
States,Arizona,2020,14,147,0,0,0,0,0
States,Arkansas,2020,14,93,2,1,3.23,2.15,1.08
States,California,2020,14,1162,6,3,0.77,0.52,0.26
States,Colorado,2020,14,1113,1,1,0.18,0.09,0.09
States,Connecticut,2020,14,564,1,0,0.18,0.18,0
States,Delaware,2020,14,270,1,1,0.74,0.37,0.37
States,Florida,2020,14,X,X,X,X,X,X
States,Georgia,2020,14,1006,4,7,1.09,0.4,0.7
States,Hawaii,2020,14,321,34,11,14.02,10.59,3.43
States,Idaho,2020,14,81,2,0,2.47,2.47,0
States,Illinois,2020,14,474,2,7,1.9,0.42,1.48
States,Indiana,2020,14,293,1,1,0.68,0.34,0.34
States,Iowa,2020,14,99,0,5,5.05,0,5.05
States,Kansas,2020,14,67,0,1,1.49,0,1.49
States,Kentucky,2020,14,784,1,1,0.26,0.13,0.13
States,Louisiana,2020,14,260,1,1,0.77,0.38,0.38
States,Maine,2020,14,106,0,1,0.94,0,0.94
States,Maryland,2020,14,579,2,0,0.35,0.35,0
States,Massachusetts,2020,14,1496,7,3,0.67,0.47,0.2
States,Michigan,2020,14,1945,11,6,0.87,0.57,0.31
States,Minnesota,2020,14,301,4,0,1.33,1.33,0
States,Mississippi,2020,14,48,0,0,0,0,0
States,Missouri,2020,14,1572,10,3,0.83,0.64,0.19
States,Montana,2020,14,555,0,1,0.18,0,0.18
States,Nebraska,2020,14,44,0,1,2.27,0,2.27
States,Nevada,2020,14,12,0,0,0,0,0
States,New Hampshire,2020,14,X,X,X,X,X,X
States,New Jersey,2020,14,X,X,X,X,X,X
States,New Mexico,2020,14,701,1,0,0.14,0.14,0
States,New York,2020,14,1491,8,7,1.01,0.54,0.47
States,North Carolina,2020,14,275,1,1,0.73,0.36,0.36
States,North Dakota,2020,14,344,4,1,1.45,1.16,0.29
States,Ohio,2020,14,3498,17,16,0.94,0.49,0.46
States,Oklahoma,2020,14,147,0,1,0.68,0,0.68
States,Oregon,2020,14,1821,5,1,0.33,0.27,0.05
States,Pennsylvania,2020,14,295,4,2,2.03,1.36,0.68
States,Rhode Island,2020,14,X,X,X,X,X,X
States,South Carolina,2020,14,120,1,0,0.83,0.83,0
States,South Dakota,2020,14,105,0,0,0,0,0
States,Tennessee,2020,14,79,0,0,0,0,0
States,Texas,2020,14,1364,5,10,1.1,0.37,0.73
States,Utah,2020,14,757,9,1,1.32,1.19,0.13
States,Vermont,2020,14,214,5,7,5.61,2.34,3.27
States,Virginia,2020,14,405,1,0,0.25,0.25,0
States,Washington,2020,14,972,3,0,0.31,0.31,0
